filtered_position
0.0
0.0
2.5137080083445002e-05
0.00020686379396408998
0.0007167812737874251
0.0021274567007041997
0.0036159504508693195
0.005012312498402679
0.00700691027144879
0.009780668086362725
0.015785201953464098
0.02260246897054676
0.030332632228838856
0.04142290739698547
0.053633352875771007
0.06802973663830168
0.08085405782952992
0.09239372439910043
0.10494058462954299
0.12457366421891167
0.15325312914374759
0.16872005180041666
0.18703766673926892
0.2185709311286548
0.2487501936700095
0.2949354553489917
0.3373037834057014
0.3715295921151248
0.41695772859008917
0.46562994602383795
0.5254609430891064
0.579841079776835
0.6326442680231108
0.7074557380159925
0.7896130054705959
0.8804069880553178
0.9599911163954497
1.0157958653637322
1.0992003311424101
1.2071191315502183
1.2925500048071212
1.3767099218681214
1.461535054441277
1.5388002521192712
1.6871096156365981
1.8686490802228108
1.965077519755672
2.043198492622721
2.182547755696789
2.344873491639355
2.508893928115665
2.6885891214409305
2.8495775991721266
2.97838935273345
3.189622827114969
3.463614944012134
3.680297062344934
3.8460933452754484
4.0147798919130215
4.236551086491894
4.503203413457339
4.768704519872007
4.917762765421094
5.042580269389554
5.328653475805588
5.603467714070814
5.83083604732266
6.182936819053131
6.490446326086074
6.700927920456001
7.057469151534052
7.397701073566965
7.661770731456378
7.970130043360255
8.278267216479021
8.677794948878857
9.044248765624118
9.323535480874606
9.600397836860216
9.934815447995328
10.34862232169469
10.689776540432673
11.019345176291289
11.347555209040921
11.60574709485952
11.928474642734782
12.471974564974872
12.879990259568306
13.045873299970916
13.449273322558055
13.925320167655185
14.436873198791632
14.97929145560764
15.370205927211627
15.826634696797832
16.394760521748548
17.07898080769842
17.458967913310826
17.73407437540167
18.281232219780694
18.63689609822321
19.11015482850735
19.671912273885606
20.012772512482375
20.342914685332094
20.83679233431359
21.526290702841465
22.01815332438853
22.441480288037976
22.976550395781903
23.55210687090853
24.48091184033439
25.487014662884707
25.918358626397005
26.19318553280932
26.77670752726014
27.308619827140316
28.14834477024194
28.93210842925403
29.020679872088223
29.487519063874913
30.43238349182859
31.290433844470993
31.919725588944885
32.36190796640339
33.14427033375695
34.07734663542908
35.05473871320251
35.788620295448446
35.943551081044035
36.71977081633741
38.19885408653904
39.078694490158874
39.69681095089246
40.36937795271904
40.8979092660803
41.94971212888384
43.136869376351285
43.86303975261952
44.09270924541856
44.357100038206234
45.60459165421679
46.91095919106506
47.72761850180197
48.36670795705937
48.70827539761397
49.73391313636119
51.40281410260001
52.207273529897925
52.57835044624513
53.56301833166401
54.86630909334877
56.412230863025556
57.61681144032189
57.98665366813964
58.39953653081454
59.76685365272998
61.64859174477953
62.56414232895501
62.901527479765306
63.23747250693086
63.93546372341291
65.92404849816384
